Epoch/SVN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Epoch 47,13560.441089,14527.272930,-23610.849793,8506.989390,24682.247931,-22870.103151,-7003.184316,170.544578,14132.199902,22447.601443,-12348.043601,23280.104341,-1615.574268,-13451.132389,20531.992656,-21184.445960,14597.824580,7069.994234,-19540.830092,-20284.967726,3606.065037,-6473.454860,-12315.432217,13312.384561,-8633.674852,-5866.759821,15204.316436,3608.667733,5293.374306,14995.274971,-8978.875326,-25408.261867
Epoch 48,13619.662743,14511.089258,-23634.562661,8486.867831,24648.792252,-22884.710932,-7009.113040,154.052122,14124.905770,22398.755839,-12360.015766,23302.395873,-1670.617837,-13423.987185,20576.554703,-21129.489074,14571.539102,7141.002170,-19584.860972,-20320.776079,3620.581026,-6396.131199,-12376.340083,13309.491797,-8636.348249,-5819.386896,15196.277770,3530.569057,5353.432479,15047.651393,-8960.140610,-25416.367153
Epoch 49,13678.628735,14495.045870,-23658.063941,8466.887860,24615.068105,-22899.102471,-7014.986284,137.715361,14117.696426,22349.692256,-12372.074137,23324.353068,-1725.869139,-13396.567088,20621.023635,-21074.327134,14544.985499,7211.838207,-19628.843122,-20356.281247,3635.012084,-6318.820988,-12437.315266,13306.593783,-8639.050152,-5771.747201,15188.349130,3452.520046,5413.648925,15099.761523,-8941.569962,-25424.130042
Epoch 50,13737.338099,14479.142906,-23681.352406,8447.048936,24581.076668,-22913.276545,-7020.805468,121.533266,14110.572992,22300.412086,-12384.219426,23345.975914,-1781.327397,-13368.871709,20665.397840,-21018.961662,14518.163363,7282.501017,-19672.774968,-20391.482929,3649.359409,-6241.525897,-12498.356306,13303.691866,-8641.781927,-5723.841012,15180.531391,3374.522367,5474.022576,15151.604618,-8923.162914,-25431.550787
Epoch 51,13795.789882,14463.380495,-23704.426837,8427.350513,24546.819127,-22927.231933,-7026.572015,105.504797,14103.536586,22250.916726,-12396.452336,23367.264412,-1836.991822,-13340.900667,20709.675706,-20963.394187,14491.072298,7352.989276,-19716.654937,-20426.380833,3663.624204,-6164.247594,-12559.461737,13300.787388,-8644.544937,-5675.668618,15172.825418,3296.577682,5534.552359,15203.179947,-8904.918986,-25438.629656
Epoch 52,13853.983137,14447.758756,-23727.286020,8407.792035,24512.296678,-22940.967422,-7032.287347,89.628909,14096.588316,22201.207578,-12408.773565,23388.218575,-1892.861615,-13312.653592,20753.855622,-20907.626242,14463.711917,7423.301668,-19760.481453,-20460.974677,3677.807676,-6086.987745,-12620.630087,13297.881688,-8647.340544,-5627.230316,15165.232071,3218.687651,5595.237190,15254.486788,-8886.837689,-25445.366925
Epoch 53,13911.916927,14432.277799,-23749.928746,8388.372937,24477.510521,-22954.481803,-7037.952887,73.904549,14089.729284,22151.286051,-12421.183804,23408.838424,-1948.935968,-13284.130124,20797.935975,-20851.659366,14436.081844,7493.436885,-19804.252938,-20495.264190,3691.911032,-6009.748013,-12681.859880,13294.976105,-8650.170105,-5578.526420,15157.752199,3140.853930,5656.075978,15305.524427,-8868.918524,-25451.762884
Epoch 54,13969.590326,14416.937725,-23772.353814,8369.092647,24442.461867,-22967.773873,-7043.570059,58.330654,14082.960585,22101.153559,-12433.683734,23429.123994,-2005.214061,-13255.329915,20841.915155,-20795.495102,14408.181710,7563.393624,-19847.967815,-20529.249113,3705.935487,-5932.530062,-12743.149632,13292.071974,-8653.034975,-5529.557253,15150.386643,3063.078173,5717.067622,15356.292161,-8851.160983,-25457.817832
Epoch 55,14027.002416,14401.738624,-23794.560025,8349.950582,24407.151932,-22980.842435,-7049.140290,42.906156,14076.283307,22050.811521,-12446.274034,23449.075331,-2061.695065,-13226.252625,20885.791552,-20739.135001,14380.011160,7633.170589,-19891.624504,-20562.929193,3719.882256,-5855.335549,-12804.497856,13289.170626,-8655.936505,-5480.323151,15143.136237,2985.362031,5778.211013,15406.789297,-8833.564548,-25463.532081
Epoch 56,14084.152290,14386.680578,-23816.546189,8330.946152,24371.581941,-22993.686299,-7054.665004,27.629980,14069.698529,22000.261362,-12458.955370,23468.692491,-2118.378142,-13196.897927,20929.563557,-20682.580617,14351.569845,7702.766491,-19935.221423,-20596.304192,3733.752559,-5778.166133,-12865.903060,13286.273393,-8658.876043,-5430.824463,15136.001805,2907.707151,5839.505034,15457.015151,-8816.128690,-25468.905953
Epoch 57,14141.039049,14371.763658,-23838.311121,8312.078760,24335.753125,-23006.304279,-7060.145630,12.501042,14063.207324,21949.504512,-12471.728407,23487.975543,-2175.262443,-13167.265501,20973.229560,-20625.833509,14322.857429,7772.180048,-19978.756991,-20629.373879,3747.547618,-5701.023469,-12927.363744,13283.381599,-8661.854934,-5381.061547,15128.984163,2830.115177,5900.948559,15506.969047,-8798.852872,-25473.939781
Epoch 58,14197.661804,14356.987925,-23859.853641,8293.347798,24299.666723,-23018.695197,-7065.583594,-2.481750,14056.810758,21898.542406,-12484.593797,23506.924565,-2232.347108,-13137.355042,21016.787954,-20568.895242,14293.873582,7841.409985,-20022.229625,-20662.138036,3761.268659,-5623.909208,-12988.878405,13280.496571,-8664.874520,-5331.034778,15122.084120,2752.587749,5962.540452,15556.650322,-8781.736547,-25478.633910
Epoch 59,14254.019677,14342.353433,-23881.172576,8274.752650,24263.323983,-23030.857878,-7070.980325,-17.319492,14050.509887,21847.376485,-12497.552190,23525.539649,-2289.631270,-13107.166252,21060.237132,-20511.767385,14264.617988,7910.455033,-20065.637740,-20694.596453,3774.916911,-5546.825002,-13050.445536,13277.619628,-8667.936137,-5280.744539,15115.302475,2675.126506,6024.279573,15606.058318,-8764.779158,-25482.988696
Epoch 60,14310.111799,14327.860223,-23902.266758,8256.292694,24226.726156,-23042.791155,-7076.337250,-32.013291,14044.305762,21796.008194,-12510.604225,23543.820895,-2347.114049,-13076.698845,21103.575487,-20454.451514,14235.090340,7979.313932,-20108.979752,-20726.748931,3788.493605,-5469.772497,-13112.063621,13274.752089,-8671.041120,-5230.191226,15108.640018,2597.733080,6086.164768,15655.192392,-8747.980138,-25487.004505
