P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23738795.1090,21933723.0390,0.0000,0.0000,0.0000,0.0000,0.0000,20627997.1440,0.0000,23647068.0400,22855070.7650,0.0000,0.0000,0.0000,24491052.3330,0.0000,0.0000,0.0000,0.0000,21892362.4030,21726914.2300,0.0000,0.0000,0.0000,0.0000
32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23758160.3030,21914824.0430,0.0000,0.0000,0.0000,0.0000,0.0000,20632375.3950,0.0000,23629658.6150,22850821.9510,0.0000,0.0000,0.0000,24477304.0860,0.0000,0.0000,0.0000,0.0000,21881000.1320,21736128.9140,0.0000,0.0000,0.0000,0.0000
33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23777551.2360,21895976.5520,0.0000,0.0000,0.0000,0.0000,0.0000,20636857.7320,0.0000,23612300.3150,22846681.8640,0.0000,0.0000,0.0000,24463633.0390,0.0000,0.0000,0.0000,0.0000,21869685.8990,21745424.1050,0.0000,0.0000,0.0000,0.0000
34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23796965.5670,21877182.8650,0.0000,0.0000,0.0000,0.0000,0.0000,20641443.8570,0.0000,23594993.1030,22842651.3820,0.0000,0.0000,0.0000,24450040.0160,0.0000,0.0000,0.0000,0.0000,21858419.0600,21754799.8230,0.0000,0.0000,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23816407.2130,21858441.9020,0.0000,0.0000,0.0000,0.0000,0.0000,20646133.7320,0.0000,23577738.3340,22838731.4930,0.0000,0.0000,0.0000,24436523.7350,0.0000,0.0000,0.0000,0.0000,21847200.8780,21764255.8920,0.0000,0.0000,0.0000,0.0000
36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23835874.7300,21839755.4160,0.0000,0.0000,0.0000,0.0000,0.0000,20650927.4740,0.0000,23560537.1440,22834919.2580,0.0000,0.0000,0.0000,24423086.5650,0.0000,0.0000,0.0000,0.0000,21836030.9580,21773791.9910,0.0000,0.0000,0.0000,0.0000
37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23855366.7960,21821122.3890,0.0000,0.0000,0.0000,0.0000,0.0000,20655824.9100,0.0000,23543388.4600,22831218.3250,0.0000,0.0000,0.0000,24409727.0580,0.0000,0.0000,0.0000,0.0000,21824909.0390,21783407.6860,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23874883.9090,21802544.0910,0.0000,0.0000,0.0000,0.0000,0.0000,20660826.1550,0.0000,23526294.3300,22827626.7020,0.0000,0.0000,0.0000,24396447.3820,0.0000,0.0000,0.0000,0.0000,21813836.0420,21793102.5500,0.0000,0.0000,0.0000,0.0000
39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23894425.8700,21784020.5420,0.0000,0.0000,0.0000,0.0000,0.0000,20665930.9550,0.0000,23509254.4020,22824144.7580,0.0000,0.0000,0.0000,24383245.6130,0.0000,0.0000,0.0000,0.0000,21802811.5860,21802876.2820,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23913991.9060,21765551.9440,0.0000,0.0000,0.0000,0.0000,0.0000,20671139.3520,0.0000,23492269.5620,22820773.2050,0.0000,0.0000,0.0000,24370126.0840,0.0000,0.0000,0.0000,0.0000,21791835.9960,21812728.4020,0.0000,0.0000,0.0000,0.0000
41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23933582.3940,21747139.5010,0.0000,0.0000,0.0000,0.0000,0.0000,20676451.1910,0.0000,23475340.1910,22817512.0330,0.0000,0.0000,0.0000,24357084.6470,0.0000,0.0000,0.0000,0.0000,21780909.1410,21822659.1290,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23953198.2730,21728782.6630,0.0000,0.0000,0.0000,0.0000,0.0000,20681866.2310,0.0000,23458467.1390,22814360.9180,0.0000,0.0000,0.0000,24344125.3150,0.0000,0.0000,0.0000,0.0000,21770031.0760,21832667.6170,0.0000,0.0000,0.0000,0.0000
43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23972836.9620,21710481.7590,0.0000,0.0000,0.0000,0.0000,0.0000,20687384.7250,0.0000,23441650.7830,22811321.3780,0.0000,0.0000,0.0000,24331246.7270,0.0000,0.0000,0.0000,0.0000,21759202.6870,21842753.9050,0.0000,0.0000,0.0000,0.0000
44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23992496.8730,21692237.8590,0.0000,0.0000,0.0000,0.0000,0.0000,20693006.4230,0.0000,23424890.8230,22808390.9280,0.0000,0.0000,0.0000,24318448.8340,0.0000,0.0000,0.0000,0.0000,21748423.3560,21852917.4620,0.0000,0.0000,0.0000,0.0000
45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24012183.3800,21674050.8910,0.0000,0.0000,0.0000,0.0000,0.0000,20698731.2160,0.0000,23408189.9150,22805571.6090,0.0000,0.0000,0.0000,24305734.1160,0.0000,0.0000,0.0000,0.0000,21737693.3310,21863158.1220,0.0000,0.0000,0.0000,0.0000
46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24031890.6900,21655920.9250,0.0000,0.0000,0.0000,0.0000,0.0000,20704559.1380,0.0000,23391546.4510,22802862.5400,0.0000,0.0000,0.0000,24293101.3770,0.0000,0.0000,0.0000,0.0000,21727013.1560,21873475.5160,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24051622.4790,21637848.8940,0.0000,0.0000,0.0000,0.0000,0.0000,20710489.8050,0.0000,23374961.6320,22800264.7430,0.0000,0.0000,0.0000,24280551.2120,0.0000,0.0000,0.0000,0.0000,21716382.4630,21883868.9660,0.0000,0.0000,0.0000,0.0000
