P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
1855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20838739.9184,0.0000,0.0000,24589769.8524,0.0000,0.0000,22701634.2164,0.0000,0.0000,20641250.8194,0.0000,0.0000,22881491.1084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23380371.0954,20624333.9524
1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20848538.8344,0.0000,0.0000,24609165.0884,0.0000,0.0000,22694062.3684,0.0000,0.0000,20633326.4134,0.0000,0.0000,22862085.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23371320.6804,20628150.9764
1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20858426.2754,0.0000,0.0000,24628592.7554,0.0000,0.0000,22686599.2844,0.0000,0.0000,20625471.5254,0.0000,0.0000,22842726.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23362361.8424,20632030.2834
1858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20868402.0104,0.0000,0.0000,24648052.6804,0.0000,0.0000,22679243.9204,0.0000,0.0000,20617686.4884,0.0000,0.0000,22823414.3044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23353496.8164,20635972.0204
1859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20878466.4974,0.0000,0.0000,24667544.2404,0.0000,0.0000,22671997.4974,0.0000,0.0000,20609971.3514,0.0000,0.0000,22804148.9234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23344726.1694,20639975.9334
1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20888619.0944,0.0000,0.0000,24687067.8864,0.0000,0.0000,22664859.4354,0.0000,0.0000,20602325.9724,0.0000,0.0000,22784930.8744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23336048.2994,20644041.4804
1861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20898859.2324,0.0000,0.0000,24706620.5954,0.0000,0.0000,22657829.9744,0.0000,0.0000,20594751.0344,0.0000,0.0000,22765760.3604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23327463.1634,20648169.3334
1862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20909187.3444,0.0000,0.0000,24726206.0084,0.0000,0.0000,22650910.0124,0.0000,0.0000,20587245.8994,0.0000,0.0000,22746637.2534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23318975.3704,20652358.6414
1863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20919602.7394,0.0000,0.0000,24745821.0134,0.0000,0.0000,22644099.4004,0.0000,0.0000,20579811.2074,0.0000,0.0000,22727563.7964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23310580.6604,20656608.9654
1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20930105.2744,0.0000,0.0000,24765465.1824,0.0000,0.0000,22637398.3504,0.0000,0.0000,20572446.9524,0.0000,0.0000,22708538.8404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23302282.7334,20660921.4094
